marca_tiempo_unix,ip_origen,ip_destino,puerto_origen,puerto_destino,protocolo,duracion,paquetes_origen,paquetes_destino,bytes_origen,bytes_destino,tasa_transferencia,ttl_origen,ttl_destino,carga_origen,carga_destino,intervalo_origen,intervalo_destino,fluctuacion_origen,fluctuacion_destino,conteo_servicio_origen,conteo_destino_reciente,orig_pkts_flujo,orig_ip_bytes_flujo,resp_pkts_flujo,resp_ip_bytes_flujo,missed_bytes,clasificador,es_amenaza,etiqueta,confianza,tiempo_respuesta_ms,veredicto_ia_es_amenaza,veredicto_ia_confianza
1788744516.954460,192.168.18.22,192.168.18.8,5900,40328,6,0.546050,1,0,54,0,1.831333,64,0,98.891987,0.000000,0.546050,0.546050,0.000000,0.000000,1,1,37,2358,24,200550,0,ninguno,0,,0.000000,0.614600,0,0.000000
1788744516.955405,192.168.18.8,192.168.18.22,40328,5900,6,0.577407,1,0,82,0,1.731882,128,0,142.014299,0.000000,0.577407,0.577407,0.000000,0.000000,1,1,38,2440,24,200550,0,ninguno,0,,0.000000,0.616600,0,0.000000
1788744516.956334,192.168.18.22,192.168.18.8,5900,40328,6,0.577409,1,0,54,0,1.731875,64,0,93.521225,0.000000,0.577409,0.577409,0.000000,0.000000,1,1,38,2440,25,200604,0,ninguno,0,,0.000000,0.602800,0,0.000000
1788744516.957280,192.168.18.8,192.168.18.22,40328,5900,6,0.607907,1,0,82,0,1.644990,128,0,134.889147,0.000000,0.607907,0.607907,0.000000,0.000000,1,1,39,2522,25,200604,0,ninguno,0,,0.000000,0.617000,0,0.000000
1788744516.958460,192.168.18.22,192.168.18.8,5900,40328,6,0.607909,1,0,54,0,1.644983,64,0,88.829055,0.000000,0.607909,0.607909,0.000000,0.000000,1,1,39,2522,26,200658,0,ninguno,0,,0.000000,0.664100,0,0.000000
1788744516.959868,192.168.18.8,192.168.18.22,40328,5900,6,0.639284,1,0,82,0,1.564249,128,0,128.268426,0.000000,0.639284,0.639284,0.000000,0.000000,1,1,40,2604,26,200658,0,ninguno,0,,0.000000,0.823300,0,0.000000
1788744516.961066,192.168.18.22,192.168.18.8,5900,40328,6,0.639287,1,0,54,0,1.564243,64,0,84.469105,0.000000,0.639287,0.639287,0.000000,0.000000,1,1,40,2604,27,200712,0,ninguno,0,,0.000000,0.791000,0,0.000000
1788744516.962357,192.168.18.8,192.168.18.22,40328,5900,6,0.670951,1,0,82,0,1.490423,128,0,122.214651,0.000000,0.670951,0.670951,0.000000,0.000000,1,1,41,2686,27,200712,0,ninguno,0,,0.000000,0.719000,0,0.000000
1788744516.964345,192.168.18.22,192.168.18.8,5900,40328,6,0.670953,1,0,54,0,1.490418,64,0,80.482562,0.000000,0.670953,0.670953,0.000000,0.000000,1,1,41,2686,28,200766,0,ninguno,0,,0.000000,0.627200,0,0.000000
1788744516.965569,192.168.18.8,192.168.18.22,40328,5900,6,0.702335,1,0,82,0,1.423822,128,0,116.753421,0.000000,0.702335,0.702335,0.000000,0.000000,1,1,42,2768,28,200766,0,ninguno,0,,0.000000,0.661200,0,0.000000
1788744516.966926,192.168.18.22,192.168.18.8,5900,40328,6,0.702337,1,0,54,0,1.423818,64,0,76.886164,0.000000,0.702337,0.702337,0.000000,0.000000,1,1,42,2768,29,200820,0,ninguno,0,,0.000000,0.786200,0,0.000000
1788744516.967997,192.168.18.8,192.168.18.22,40328,5900,6,0.733171,1,0,82,0,1.363939,128,0,111.843015,0.000000,0.733171,0.733171,0.000000,0.000000,1,1,43,2850,29,200820,0,ninguno,0,,0.000000,0.687300,0,0.000000
1788744516.969096,192.168.18.22,192.168.18.8,5900,40328,6,0.733172,1,0,54,0,1.363936,64,0,73.652525,0.000000,0.733172,0.733172,0.000000,0.000000,1,1,43,2850,30,200874,0,ninguno,0,,0.000000,0.726000,0,0.000000
1788744516.970349,192.168.18.8,192.168.18.22,40328,5900,6,0.763933,1,0,82,0,1.309015,128,0,107.339264,0.000000,0.763933,0.763933,0.000000,0.000000,1,1,44,2932,30,200874,0,ninguno,0,,0.000000,0.703100,0,0.000000
1788744516.971576,192.168.18.22,192.168.18.8,5900,40328,6,0.763935,1,0,54,0,1.309012,64,0,70.686656,0.000000,0.763935,0.763935,0.000000,0.000000,1,1,44,2932,31,200928,0,ninguno,0,,0.000000,0.622400,0,0.000000
1788744520.622072,192.168.18.8,192.168.18.22,40328,5900,6,0.794436,1,0,82,0,1.258755,128,0,103.217914,0.000000,0.794436,0.794436,0.000000,0.000000,1,1,45,3014,31,200928,0,ninguno,0,,0.000000,0.414600,0,0.000000
1788744520.622401,192.168.18.22,192.168.18.8,5900,40328,6,0.794438,1,0,54,0,1.258751,64,0,67.972548,0.000000,0.794438,0.794438,0.000000,0.000000,1,1,45,3014,32,200982,0,ninguno,0,,0.000000,0.214100,0,0.000000
1788744520.622582,192.168.18.8,192.168.18.22,40328,5900,6,0.824921,1,0,82,0,1.212237,128,0,99.403471,0.000000,0.824921,0.824921,0.000000,0.000000,1,1,46,3096,32,200982,0,ninguno,0,,0.000000,0.125900,0,0.000000
1788744520.622748,192.168.18.22,192.168.18.8,5900,40328,6,0.824923,1,0,54,0,1.212234,64,0,65.460633,0.000000,0.824923,0.824923,0.000000,0.000000,1,1,46,3096,33,201036,0,ninguno,0,,0.000000,0.113500,0,0.000000
1788744520.622915,192.168.18.8,192.168.18.22,40328,5900,6,0.856128,1,0,82,0,1.168049,128,0,95.780019,0.000000,0.856128,0.856128,0.000000,0.000000,1,1,47,3178,33,201036,0,ninguno,0,,0.000000,0.117300,0,0.000000
1788744520.623079,192.168.18.22,192.168.18.8,5900,40328,6,0.856132,1,0,54,0,1.168044,64,0,63.074383,0.000000,0.856132,0.856132,0.000000,0.000000,1,1,47,3178,34,201090,0,ninguno,0,,0.000000,0.113800,0,0.000000
1788744520.623259,192.168.18.22,192.168.18.8,5900,40328,6,0.857289,1,0,3062,0,1.166468,64,0,3571.725032,0.000000,0.857289,0.857289,0.000000,0.000000,1,1,47,3178,35,204152,0,ninguno,0,,0.000000,0.129300,0,0.000000
1788744520.623430,192.168.18.8,192.168.18.22,40328,5900,6,0.858311,1,0,60,0,1.165079,128,0,69.904737,0.000000,0.858311,0.858311,0.000000,0.000000,1,1,48,3238,35,204152,0,ninguno,0,,0.000000,0.119700,0,0.000000
1788744520.623600,192.168.18.8,192.168.18.22,40328,5900,6,0.885542,1,0,82,0,1.129252,128,0,92.598641,0.000000,0.885542,0.885542,0.000000,0.000000,1,1,49,3320,35,204152,0,ninguno,0,,0.000000,0.120400,0,0.000000
1788744520.623765,192.168.18.8,192.168.18.22,40328,5900,6,0.915805,1,0,82,0,1.091935,128,0,89.538679,0.000000,0.915805,0.915805,0.000000,0.000000,1,1,50,3402,35,204152,0,ninguno,0,,0.000000,0.115800,0,0.000000
1788744520.623937,192.168.18.22,192.168.18.8,5900,40328,6,0.915808,1,0,54,0,1.091932,64,0,58.964311,0.000000,0.915808,0.915808,0.000000,0.000000,1,1,50,3402,36,204206,0,ninguno,0,,0.000000,0.116500,0,0.000000
1788744520.624106,192.168.18.8,192.168.18.22,40328,5900,6,0.946176,1,0,82,0,1.056886,128,0,86.664633,0.000000,0.946176,0.946176,0.000000,0.000000,1,1,51,3484,36,204206,0,ninguno,0,,0.000000,0.118600,0,0.000000
1788744520.624272,192.168.18.22,192.168.18.8,5900,40328,6,0.989674,1,0,54,0,1.010433,64,0,54.563404,0.000000,0.989674,0.989674,0.000000,0.000000,1,1,51,3484,37,204260,0,ninguno,0,,0.000000,0.115800,0,0.000000
1788744520.624566,192.168.18.12,20.184.175.6,55453,443,6,0.001000,1,0,60,0,1000.000000,128,0,60000.000000,0.000000,0.001000,0.001000,0.000000,0.000000,1,1,1,60,0,0,0,ninguno,0,,0.000000,0.244000,0,0.000000
1788744520.624763,20.184.175.6,192.168.18.12,443,55453,6,0.148107,1,0,66,0,6.751873,111,0,445.623616,0.000000,0.148107,0.148107,0.000000,0.000000,1,1,1,60,1,66,0,ninguno,0,,0.000000,0.143700,0,0.000000
